data;cod_rca;cod_telenvenda;valor_marcas_exclusivas;origempedido
2026-03-01;535;422;1923,57;TELEMARKETING
2026-03-01;535;8888;3970,47;FORÇA DE VENDAS
2026-03-01;1259;8888;568,12;E-COMMERCE
2026-03-01;664;8888;82,85;E-COMMERCE
2026-03-01;1466;8888;10077,24;FORÇA DE VENDAS
2026-03-01;2576;3179;1987,71;TELEMARKETING
2026-03-01;2571;8888;2944,75;FORÇA DE VENDAS
2026-03-01;2602;8888;470,72;E-COMMERCE
2026-03-01;2602;8888;1093,83;FORÇA DE VENDAS
2026-03-01;2082;8888;11564,85;FORÇA DE VENDAS
2026-03-01;636;8888;30629,25;FORÇA DE VENDAS
2026-03-01;58;675;65,56;TELEMARKETING
2026-03-01;711;8888;1041,69;E-COMMERCE
2026-03-01;2463;8888;3753,44;E-COMMERCE
2026-03-01;1853;8888;10932,86;FORÇA DE VENDAS
2026-03-01;951;738;572,02;TELEMARKETING
2026-03-01;2366;8888;229,99;E-COMMERCE
2026-03-01;2366;2220;320,29;TELEMARKETING
2026-03-01;438;738;679,8;TELEMARKETING
2026-03-01;2685;1883;128,96;TELEMARKETING
2026-03-01;2634;1953;443,86;TELEMARKETING
2026-03-01;2601;8888;17115,12;FORÇA DE VENDAS
2026-03-01;2655;519;1132,2;TELEMARKETING
2026-03-01;854;8888;8980,61;FORÇA DE VENDAS
2026-03-01;2442;8888;3670,13;FORÇA DE VENDAS
2026-03-01;2094;874;-432,67;TELEMARKETING
2026-03-01;2592;8888;-390,17;FORÇA DE VENDAS
2026-03-01;2567;1762;3866,54;TELEMARKETING
2026-03-01;781;805;2612,39;TELEMARKETING
2026-03-01;530;8888;-872,94;FORÇA DE VENDAS
2026-03-01;1450;8888;11226,95;FORÇA DE VENDAS
2026-03-01;1846;672;1386,33;TELEMARKETING
2026-03-01;580;8888;1450,44;E-COMMERCE
2026-03-01;783;8888;5104,89;FORÇA DE VENDAS
2026-03-01;2429;8888;7769,06;FORÇA DE VENDAS
2026-03-01;2087;519;353,28;TELEMARKETING
2026-03-01;450;1929;556,32;TELEMARKETING
2026-03-01;1427;841;75,09;TELEMARKETING
2026-03-01;27;8888;56,42;E-COMMERCE
2026-03-01;716;8888;141,97;E-COMMERCE
2026-03-01;2656;672;5435,81;TELEMARKETING
2026-03-01;1007;8888;16582,76;FORÇA DE VENDAS
2026-03-01;2568;8888;839,51;E-COMMERCE
2026-03-01;2490;1884;4268,44;TELEMARKETING
2026-03-01;1956;672;3363,68;TELEMARKETING
2026-03-01;1499;8888;153,09;FORÇA DE VENDAS
2026-03-01;2528;672;1608,0;TELEMARKETING
2026-03-01;2684;2185;531,84;TELEMARKETING
2026-03-01;1317;8888;17372,0;FORÇA DE VENDAS
2026-03-01;351;738;263,96;TELEMARKETING
2026-03-01;2457;1899;25,12;TELEMARKETING
2026-03-01;2661;738;135,96;TELEMARKETING
2026-03-01;1876;977;5590,58;TELEMARKETING
2026-03-01;1876;8888;2985,58;FORÇA DE VENDAS
2026-03-01;703;3009;48,3;TELEMARKETING
2026-03-01;131;8888;6165,95;FORÇA DE VENDAS
2026-03-01;1384;8888;67998,65;FORÇA DE VENDAS
2026-03-01;2015;2571;8874,77;TELEMARKETING
2026-03-01;2421;8888;2476,13;FORÇA DE VENDAS
2026-03-01;2049;8888;9568,0;FORÇA DE VENDAS
2026-03-01;816;3009;493,38;TELEMARKETING
2026-03-01;132;8888;332,27;E-COMMERCE
2026-03-01;2439;213;93,03;TELEMARKETING
2026-03-01;949;1762;3862,2;TELEMARKETING
2026-03-01;1823;8888;6386,48;FORÇA DE VENDAS
2026-03-01;2696;1954;7012,93;TELEMARKETING
2026-03-01;2457;1883;633,93;TELEMARKETING
2026-03-01;2081;8888;8465,64;FORÇA DE VENDAS
2026-03-01;2163;8888;6309,23;FORÇA DE VENDAS
2026-03-01;2711;1953;3465,21;TELEMARKETING
2026-03-01;1064;8888;10806,35;FORÇA DE VENDAS
2026-03-01;2435;8888;1436,82;FORÇA DE VENDAS
2026-03-01;360;8888;13272,39;FORÇA DE VENDAS
2026-03-01;2690;1087;4647,17;TELEMARKETING
2026-03-01;1846;423;678,4;TELEMARKETING
2026-03-01;1890;2853;2898,16;TELEMARKETING
2026-03-01;2495;8888;3772,86;FORÇA DE VENDAS
2026-03-01;2413;8888;2540,43;E-COMMERCE
2026-03-01;2439;8888;2697,53;FORÇA DE VENDAS
2026-03-01;2577;8888;18825,12;FORÇA DE VENDAS
2026-03-01;952;8888;6004,77;FORÇA DE VENDAS
2026-03-01;1956;8888;3502,6;FORÇA DE VENDAS
2026-03-01;1465;3403;700,34;TELEMARKETING
2026-03-01;1465;8888;925,92;E-COMMERCE
2026-03-01;2114;1954;4512,38;TELEMARKETING
2026-03-01;104;8888;36407,41;FORÇA DE VENDAS
2026-03-01;2409;8888;87,6;E-COMMERCE
2026-03-01;2308;8888;230,13;E-COMMERCE
2026-03-01;2308;422;835,32;TELEMARKETING
2026-03-01;477;8888;85,16;E-COMMERCE
2026-03-01;2363;8888;1817,96;E-COMMERCE
2026-03-01;2432;8888;1668,39;FORÇA DE VENDAS
2026-03-01;2684;519;2722,4;TELEMARKETING
2026-03-01;1255;8888;1441,68;FORÇA DE VENDAS
2026-03-01;2684;1883;33,4;TELEMARKETING
2026-03-01;1317;412;473,04;TELEMARKETING
2026-03-01;890;8888;58354,07;FORÇA DE VENDAS
2026-03-01;2341;8888;214,2;FORÇA DE VENDAS
2026-03-01;341;58;740,41;TELEMARKETING
2026-03-01;949;2176;24,0;TELEMARKETING
2026-03-01;1450;8888;2939,59;E-COMMERCE
2026-03-01;1450;1762;470,69;TELEMARKETING
2026-03-01;2121;8888;121,48;E-COMMERCE
2026-03-01;1075;8888;2321,98;E-COMMERCE
2026-03-01;452;8888;822,17;E-COMMERCE
2026-03-01;2507;874;1874,03;TELEMARKETING
2026-03-01;703;8888;34536,21;FORÇA DE VENDAS
2026-03-01;2359;874;7743,74;TELEMARKETING
2026-03-01;131;8888;63,18;E-COMMERCE
2026-03-01;2639;1953;5960,72;TELEMARKETING
2026-03-01;429;8888;42784,68;FORÇA DE VENDAS
2026-03-01;2015;8888;15914,93;FORÇA DE VENDAS
2026-03-01;890;691;563,76;TELEMARKETING
2026-03-01;2178;738;2085,21;TELEMARKETING
2026-03-01;610;8888;15950,3;FORÇA DE VENDAS
2026-03-01;1907;8888;288,18;E-COMMERCE
2026-03-01;358;3179;5637,92;TELEMARKETING
2026-03-01;2250;8888;11675,01;FORÇA DE VENDAS
2026-03-01;1063;8888;97,98;E-COMMERCE
2026-03-01;353;8888;11301,69;FORÇA DE VENDAS
2026-03-01;351;8888;407,88;E-COMMERCE
2026-03-01;1653;422;1154,14;TELEMARKETING
2026-03-01;89;805;523,18;TELEMARKETING
2026-03-01;1384;8888;79,21;E-COMMERCE
2026-03-01;2673;8888;18,9;E-COMMERCE
2026-03-01;525;8888;2264,05;E-COMMERCE
2026-03-01;609;8888;31146,75;FORÇA DE VENDAS
2026-03-01;609;8888;2010,52;E-COMMERCE
2026-03-01;326;841;75,09;TELEMARKETING
2026-03-01;2690;1929;2035,2;TELEMARKETING
2026-04-01;816;2103;1579,2;TELEMARKETING
2026-04-01;33;3394;1134,51;TELEMARKETING
2026-04-01;2576;1954;3195,81;TELEMARKETING
2026-04-01;2696;3411;3776,25;TELEMARKETING
2026-04-01;2223;8888;524,35;FORÇA DE VENDAS
2026-04-01;1142;8888;271,39;E-COMMERCE
2026-04-01;947;8888;653,06;PEDIDO ELETRÔNICO
2026-04-01;2197;8888;4708,7;FORÇA DE VENDAS
2026-04-01;452;213;799,84;TELEMARKETING
2026-04-01;452;2845;2552,0;TELEMARKETING
2026-04-01;1585;1778;1644,07;TELEMARKETING
2026-04-01;1632;423;10593,16;TELEMARKETING
2026-04-01;1993;2067;264,62;TELEMARKETING
2026-04-01;1823;422;96,32;TELEMARKETING
2026-04-01;285;8888;9034,53;FORÇA DE VENDAS
2026-04-01;2251;2059;18089,4;TELEMARKETING
2026-04-01;2190;691;2716,83;TELEMARKETING
2026-04-01;609;3179;1638,24;TELEMARKETING
2026-04-01;2580;3179;2060,16;TELEMARKETING
2026-04-01;1064;27;1028,46;TELEMARKETING
2026-04-01;663;8888;7296,6;FORÇA DE VENDAS
2026-04-01;629;8888;2757,65;E-COMMERCE
2026-04-01;1937;8888;35121,94;FORÇA DE VENDAS
2026-04-01;531;8888;239,58;E-COMMERCE
2026-04-01;2279;8888;5254,72;FORÇA DE VENDAS
2026-04-01;1117;8888;951,69;E-COMMERCE
2026-04-01;2250;8888;24132,8;FORÇA DE VENDAS
2026-04-01;1203;8888;880,5;E-COMMERCE
2026-04-01;2250;27;1572,48;TELEMARKETING
2026-04-01;1465;8888;374,24;E-COMMERCE
2026-04-01;619;8888;3239,68;FORÇA DE VENDAS
2026-04-01;2081;8888;18556,33;FORÇA DE VENDAS
2026-04-01;2081;738;1384,72;TELEMARKETING
2026-04-01;1853;2062;799,84;TELEMARKETING
2026-04-01;2568;1762;542,78;TELEMARKETING
2026-04-01;802;738;1207,35;TELEMARKETING
2026-04-01;2366;8888;278,7;E-COMMERCE
2026-04-01;363;8888;5275,11;FORÇA DE VENDAS
2026-04-01;941;1832;407,04;TELEMARKETING
2026-04-01;772;8888;80937,21;FORÇA DE VENDAS
2026-04-01;2178;8888;681,2;E-COMMERCE
2026-04-01;353;3411;1020,48;TELEMARKETING
2026-04-01;463;2591;17443,93;TELEMARKETING
2026-04-01;351;3009;2312,66;TELEMARKETING
2026-04-01;1499;8888;123,6;FORÇA DE VENDAS
2026-04-01;2363;738;1280,12;TELEMARKETING
2026-04-01;2613;8888;10179,0;FORÇA DE VENDAS
2026-04-01;2131;8888;292,2;FORÇA DE VENDAS
2026-04-01;2657;2983;4591,6;TELEMARKETING
2026-04-01;2660;3414;2139,4;TELEMARKETING
2026-04-01;2383;874;696,23;TELEMARKETING
2026-04-01;2574;2661;32,97;TELEMARKETING
2026-04-01;2685;2185;242,36;TELEMARKETING
2026-04-01;2258;8888;548,1;FORÇA DE VENDAS
2026-04-01;2405;8888;154,82;E-COMMERCE
2026-04-01;1499;8888;185,4;E-COMMERCE
2026-04-01;2674;2985;88,44;TELEMARKETING
2026-04-01;2362;3009;177,68;TELEMARKETING
2026-04-01;2651;8888;1313,57;FORÇA DE VENDAS
2026-04-01;1890;1960;7080,18;TELEMARKETING
2026-04-01;443;691;259,96;TELEMARKETING
2026-04-01;1873;8888;7794,7;FORÇA DE VENDAS
2026-04-01;2045;8888;846,04;E-COMMERCE
2026-04-01;1873;519;188,88;TELEMARKETING
2026-04-01;104;3394;2120,58;TELEMARKETING
2026-04-01;1344;2103;827,52;TELEMARKETING
2026-04-01;2431;8888;2526,14;FORÇA DE VENDAS
2026-04-01;2375;2062;3799,24;TELEMARKETING
2026-04-01;1340;2103;2531,79;TELEMARKETING
2026-04-01;1324;8888;3883,61;E-COMMERCE
2026-04-01;2657;8888;345,36;E-COMMERCE
2026-04-01;2660;8888;534,18;FORÇA DE VENDAS
2026-04-01;2588;8888;265,52;E-COMMERCE
2026-04-01;2015;2220;136,31;TELEMARKETING
2026-04-01;2516;2983;125,96;TELEMARKETING
2026-04-01;2601;1883;6481,6;TELEMARKETING
2026-04-01;2577;2983;97187,7;TELEMARKETING
2026-04-01;1381;8888;675,63;E-COMMERCE
2026-04-01;1372;8888;9830,68;FORÇA DE VENDAS
2026-04-01;2107;2089;14682,2;TELEMARKETING
2026-04-01;854;8888;17016,42;FORÇA DE VENDAS
2026-04-01;2185;874;9880,05;TELEMARKETING
2026-04-01;1108;1954;183,89;TELEMARKETING
2026-04-01;2507;874;3435,17;TELEMARKETING
2026-04-01;816;3009;1357,21;TELEMARKETING
2026-04-01;2118;2089;15356,84;TELEMARKETING
2026-04-01;2118;2591;6041,31;TELEMARKETING
2026-04-01;33;8888;38005,34;FORÇA DE VENDAS
2026-04-01;2085;1778;2749,83;TELEMARKETING
2026-04-01;1277;8888;1114,16;E-COMMERCE
2026-04-01;571;2063;885,0;TELEMARKETING
2026-04-01;2724;8888;835,1;FORÇA DE VENDAS
2026-04-01;326;2991;2515,85;TELEMARKETING
2026-04-01;2133;8888;47113,13;FORÇA DE VENDAS
2026-04-01;1381;8888;49533,35;FORÇA DE VENDAS
2026-04-01;1278;8888;1330,01;FORÇA DE VENDAS
2026-04-01;1653;1281;8354,62;TELEMARKETING
2026-04-01;1277;8888;43088,23;FORÇA DE VENDAS
2026-04-01;2015;2571;5775,3;TELEMARKETING
2026-04-01;2655;8888;4680,42;FORÇA DE VENDAS
2026-04-01;2477;8888;-33,19;FORÇA DE VENDAS
2026-04-01;2251;3403;3899,0;TELEMARKETING
2026-04-01;2696;2089;6711,4;TELEMARKETING
2026-04-01;2045;1960;1858,72;TELEMARKETING
2026-04-01;2440;8888;9410,13;FORÇA DE VENDAS
2026-04-01;1501;8888;21980,22;FORÇA DE VENDAS
2026-04-01;2087;2183;394,76;TELEMARKETING
2026-04-01;2472;8888;2206,17;FORÇA DE VENDAS
2026-04-01;27;8888;1835,07;E-COMMERCE
2026-04-01;1873;8888;3071,46;E-COMMERCE
2026-04-01;716;2985;126,49;TELEMARKETING
2026-04-01;2109;8888;542,47;E-COMMERCE
2026-04-01;2671;8888;275,68;FORÇA DE VENDAS
2026-04-01;2568;2727;6252,21;TELEMARKETING
2026-04-01;1108;8888;40,06;E-COMMERCE
2026-04-01;2388;1899;1360,92;TELEMARKETING
2026-04-01;2359;8888;17010,04;FORÇA DE VENDAS
2026-04-01;2049;1087;1368,16;TELEMARKETING
2026-04-01;2178;8888;21359,26;FORÇA DE VENDAS
2026-04-01;2163;2062;213,54;TELEMARKETING
2026-04-01;1203;2063;6079,63;TELEMARKETING
2026-04-01;2696;1954;15482,84;TELEMARKETING
2026-04-01;2000;8888;18488,58;FORÇA DE VENDAS
2026-04-01;2000;1953;4689,3;TELEMARKETING
2026-04-01;525;8888;3134,73;FORÇA DE VENDAS
2026-04-01;2330;1954;2941,01;TELEMARKETING
2026-04-01;1869;2103;1675,56;TELEMARKETING
2026-04-01;353;8888;4183,16;FORÇA DE VENDAS
2026-04-01;1289;8888;8609,05;FORÇA DE VENDAS
2026-04-01;424;8888;1746,99;E-COMMERCE
2026-04-01;2114;8888;40,15;E-COMMERCE
2026-04-01;2635;519;108,66;TELEMARKETING
2026-04-01;952;1899;1595,68;TELEMARKETING
2026-04-01;703;8888;385,82;E-COMMERCE
2026-04-01;890;8888;153197,04;FORÇA DE VENDAS
2026-04-01;2049;8888;16281,09;FORÇA DE VENDAS
2026-04-01;1456;8888;95788,79;FORÇA DE VENDAS
2026-04-01;1653;8888;5232,6;FORÇA DE VENDAS
2026-04-01;451;8888;17697,65;FORÇA DE VENDAS
2026-04-01;1450;8888;35543,73;FORÇA DE VENDAS
2026-04-01;2045;2095;14142,22;TELEMARKETING
2026-04-01;2604;1883;3411,6;TELEMARKETING
2026-04-01;2604;2985;2256,1;TELEMARKETING
2026-04-01;1324;8888;43876,76;FORÇA DE VENDAS
2026-04-01;1478;8888;2072,38;FORÇA DE VENDAS
2026-04-01;2114;1954;5833,78;TELEMARKETING
2026-04-01;818;8888;43266,58;FORÇA DE VENDAS
2026-04-01;818;519;6768,04;TELEMARKETING
2026-04-01;1299;2522;9416,98;TELEMARKETING
2026-04-01;2394;8888;384,08;E-COMMERCE
2026-04-01;2652;1883;268,8;TELEMARKETING
2026-04-01;477;2064;1065,25;TELEMARKETING
2026-04-01;477;2059;7801,83;TELEMARKETING
2026-04-01;2089;8888;40,19;E-COMMERCE
2026-04-01;89;13148;16,79;TELEMARKETING
2026-04-01;2069;2103;23656,8;TELEMARKETING
2026-04-01;535;422;1325,38;TELEMARKETING
2026-04-01;2433;2845;129,1;TELEMARKETING
2026-04-01;131;27;591,66;TELEMARKETING
2026-04-01;2510;8888;36064,71;PEDIDO ELETRÔNICO
2026-04-01;2576;8888;276,0;E-COMMERCE
2026-04-01;2576;2571;3014,98;TELEMARKETING
2026-04-01;1993;8888;39,24;E-COMMERCE
2026-04-01;285;805;1050,48;TELEMARKETING
2026-04-01;2251;2067;3227,0;TELEMARKETING
2026-04-01;2190;8888;8405,14;FORÇA DE VENDAS
2026-04-01;2190;8888;481,68;E-COMMERCE
2026-04-01;58;8888;312,26;E-COMMERCE
2026-04-01;609;977;59,4;TELEMARKETING
2026-04-01;1064;8888;26,7;E-COMMERCE
2026-04-01;1713;8888;1613,62;E-COMMERCE
2026-04-01;1713;841;1620,58;TELEMARKETING
2026-04-01;1102;8888;105,48;E-COMMERCE
2026-04-01;629;2064;846,42;TELEMARKETING
2026-04-01;2463;2066;17232,89;TELEMARKETING
2026-04-01;2375;1884;876,06;TELEMARKETING
2026-04-01;2250;8888;467,69;E-COMMERCE
2026-04-01;2714;8888;1743,76;FORÇA DE VENDAS
2026-04-01;326;8888;16,64;FORÇA DE VENDAS
2026-04-01;2388;8888;266,65;E-COMMERCE
2026-04-01;2606;2727;4628,08;TELEMARKETING
2026-04-01;1876;977;24523,52;TELEMARKETING
2026-04-01;1876;8888;2664,39;FORÇA DE VENDAS
2026-04-01;1653;2571;528,0;TELEMARKETING
2026-04-01;2211;874;1819,85;TELEMARKETING
2026-04-01;2651;8888;1331,48;E-COMMERCE
2026-04-01;2183;8888;431,52;PEDIDO ELETRÔNICO
2026-04-01;1166;2185;961,64;TELEMARKETING
2026-04-01;2089;1533;3964,74;TELEMARKETING
2026-04-01;1466;1884;2243,88;TELEMARKETING
2026-04-01;2708;423;429,0;TELEMARKETING
2026-04-01;595;8888;501,65;E-COMMERCE
2026-04-01;429;2591;110537,76;TELEMARKETING
2026-04-01;1492;8888;48,82;E-COMMERCE
2026-04-01;132;691;770,46;TELEMARKETING
2026-04-01;1539;1885;827,04;TELEMARKETING
2026-04-01;1937;675;6183,26;TELEMARKETING
2026-04-01;2699;8888;77,55;FORÇA DE VENDAS
2026-04-01;2703;8888;958,28;E-COMMERCE
2026-04-01;2671;8888;149,12;E-COMMERCE
2026-04-01;2375;8888;13590,65;FORÇA DE VENDAS
2026-04-01;2250;2059;983,21;TELEMARKETING
2026-04-01;2069;8888;59,13;E-COMMERCE
2026-04-01;1756;27;1083,28;TELEMARKETING
2026-04-01;1756;8888;7648,87;FORÇA DE VENDAS
2026-04-01;2651;58;349,21;TELEMARKETING
2026-04-01;664;8888;758,6;E-COMMERCE
2026-04-01;1869;8888;268,4;E-COMMERCE
2026-04-01;664;675;241,72;TELEMARKETING
2026-04-01;40;8888;1493,63;E-COMMERCE
2026-04-01;951;8888;14605,49;FORÇA DE VENDAS
2026-04-01;363;8888;246,64;E-COMMERCE
2026-04-01;2588;691;933,82;TELEMARKETING
2026-04-01;2588;3394;3019,2;TELEMARKETING
2026-04-01;941;2095;382,68;TELEMARKETING
2026-04-01;2411;2661;11,98;TELEMARKETING
2026-04-01;2209;738;3936,94;TELEMARKETING
2026-04-01;2738;3411;765,36;TELEMARKETING
2026-04-01;1166;8888;275,68;E-COMMERCE
2026-04-01;1539;2184;99,36;TELEMARKETING
2026-04-01;1340;2063;1809,34;TELEMARKETING
2026-04-01;1117;738;417,52;TELEMARKETING
2026-04-01;2019;8888;15438,98;FORÇA DE VENDAS
2026-04-01;1324;738;263,92;TELEMARKETING
2026-04-01;1384;8888;417,52;E-COMMERCE
2026-04-01;2613;2727;84,11;TELEMARKETING
2026-04-01;2657;8888;13647,3;FORÇA DE VENDAS
2026-04-01;2660;423;6398,2;TELEMARKETING
2026-04-01;2680;8888;15996,19;FORÇA DE VENDAS
2026-04-01;1137;546;135,0;TELEMARKETING
2026-04-01;1137;1898;791,9;TELEMARKETING
2026-04-01;2633;1953;2508,32;TELEMARKETING
2026-04-01;2376;3394;47916,01;TELEMARKETING
2026-04-01;636;2571;885,02;TELEMARKETING
2026-04-01;2667;2853;9715,81;TELEMARKETING
2026-04-01;818;2600;2024,5;TELEMARKETING
2026-04-01;2392;8888;421,22;E-COMMERCE
2026-04-01;443;1533;96,72;TELEMARKETING
2026-04-01;2705;1762;4729,9;TELEMARKETING
2026-04-01;2705;8888;19360,82;FORÇA DE VENDAS
2026-04-01;1344;8888;24992,06;FORÇA DE VENDAS
2026-04-01;2428;8888;8138,36;FORÇA DE VENDAS
2026-04-01;2719;422;1635,65;TELEMARKETING
2026-04-01;610;8888;15637,94;FORÇA DE VENDAS
2026-04-01;2452;8888;8998,9;FORÇA DE VENDAS
2026-04-01;2448;8888;12397,78;FORÇA DE VENDAS
2026-04-01;2085;8888;10724,62;FORÇA DE VENDAS
2026-04-01;2606;8888;6805,2;FORÇA DE VENDAS
2026-04-01;2107;8888;61621,95;FORÇA DE VENDAS
2026-04-01;2249;8888;48059,11;FORÇA DE VENDAS
2026-04-01;610;805;15811,78;TELEMARKETING
2026-04-01;531;2070;28475,03;TELEMARKETING
2026-04-01;326;841;-75,09;TELEMARKETING
2026-04-01;1690;691;445,36;TELEMARKETING
2026-04-01;2045;2853;536,0;TELEMARKETING
2026-04-01;1846;3179;2149,72;TELEMARKETING
2026-04-01;1840;1960;478,96;TELEMARKETING
2026-04-01;2678;1312;3423,27;TELEMARKETING
2026-04-01;2490;8888;73,3;FORÇA DE VENDAS
2026-04-01;2667;1087;1002,14;TELEMARKETING
2026-04-01;358;1898;1495,5;TELEMARKETING
2026-04-01;2708;8888;2158,99;FORÇA DE VENDAS
2026-04-01;2708;1929;880,26;TELEMARKETING
2026-04-01;2363;8888;2949,54;FORÇA DE VENDAS
2026-04-01;2363;2063;2127,24;TELEMARKETING
2026-04-01;1075;2059;3663,64;TELEMARKETING
2026-04-01;1871;2661;55,78;TELEMARKETING
2026-04-01;2660;2101;1102,36;TELEMARKETING
2026-04-01;2442;3009;16700,8;TELEMARKETING
2026-04-01;2711;8888;145,4;E-COMMERCE
2026-04-01;400;3395;906,12;TELEMARKETING
2026-04-01;2601;8888;4018,06;FORÇA DE VENDAS
2026-04-01;1642;3412;21782,4;TELEMARKETING
2026-04-01;2392;1778;1380,4;TELEMARKETING
2026-04-01;1890;2101;4230,2;TELEMARKETING
2026-04-01;2655;519;1083,54;TELEMARKETING
2026-04-01;2689;8888;424,88;E-COMMERCE
2026-04-01;104;3396;13213,44;TELEMARKETING
2026-04-01;104;3395;7343,88;TELEMARKETING
2026-04-01;2719;8888;1280,43;FORÇA DE VENDAS
2026-04-01;2719;2220;1924,9;TELEMARKETING
2026-04-01;2577;8888;43415,35;FORÇA DE VENDAS
2026-04-01;463;2752;-290,76;TELEMARKETING
2026-04-01;1063;8888;9642,91;FORÇA DE VENDAS
2026-04-01;559;841;21,45;TELEMARKETING
2026-04-01;104;8888;12169,7;FORÇA DE VENDAS
2026-04-01;89;8888;7074,84;FORÇA DE VENDAS
2026-04-01;2582;8888;-186,08;FORÇA DE VENDAS
2026-04-01;1450;8888;3996,32;E-COMMERCE
2026-04-01;2538;1953;8390,66;TELEMARKETING
2026-04-01;2580;8888;6198,68;FORÇA DE VENDAS
2026-04-01;2413;2727;1198,68;TELEMARKETING
2026-04-01;1427;3009;3316,08;TELEMARKETING
2026-04-01;27;8888;2509,98;FORÇA DE VENDAS
2026-04-01;2678;8888;6814,94;FORÇA DE VENDAS
2026-04-01;2567;1778;2342,42;TELEMARKETING
2026-04-01;1108;874;2565,9;TELEMARKETING
2026-04-01;351;8888;7622,93;FORÇA DE VENDAS
2026-04-01;2599;8888;14512,79;FORÇA DE VENDAS
2026-04-01;890;1533;2946,22;TELEMARKETING
2026-04-01;2696;8888;87537,58;FORÇA DE VENDAS
2026-04-01;2604;8888;54,3;E-COMMERCE
2026-04-01;451;213;615,68;TELEMARKETING
2026-04-01;1642;2184;790,24;TELEMARKETING
2026-04-01;1254;8888;80749,78;FORÇA DE VENDAS
2026-04-01;1289;423;27,9;TELEMARKETING
2026-04-01;2026;8888;213,5;E-COMMERCE
2026-04-01;2707;1953;1495,98;TELEMARKETING
2026-04-01;2571;8888;3419,92;FORÇA DE VENDAS
2026-04-01;1996;8888;206,16;E-COMMERCE
2026-04-01;767;8888;910,39;E-COMMERCE
2026-04-01;1293;1281;3063,7;TELEMARKETING
2026-04-01;452;8888;42102,7;FORÇA DE VENDAS
2026-04-01;1823;8888;3939,62;FORÇA DE VENDAS
2026-04-01;1956;672;9193,39;TELEMARKETING
2026-04-01;1585;1762;2216,12;TELEMARKETING
2026-04-01;535;8888;5817,89;FORÇA DE VENDAS
2026-04-01;2528;672;6593,1;TELEMARKETING
2026-04-01;559;8888;3985,03;FORÇA DE VENDAS
2026-04-01;131;8888;22725,22;FORÇA DE VENDAS
2026-04-01;2064;2985;45,12;TELEMARKETING
2026-04-01;2697;8888;1069,87;E-COMMERCE
2026-04-01;2190;2063;1770,88;TELEMARKETING
2026-04-01;571;8888;935,62;E-COMMERCE
2026-04-01;2000;2095;4693,08;TELEMARKETING
2026-04-01;2491;1312;11432,12;TELEMARKETING
2026-04-01;2698;874;15410,2;TELEMARKETING
2026-04-01;2698;8888;463,67;E-COMMERCE
2026-04-01;2698;8888;14978,79;FORÇA DE VENDAS
2026-04-01;2690;8888;2534,96;FORÇA DE VENDAS
2026-04-01;2690;1087;3454,78;TELEMARKETING
2026-04-01;2433;213;996,39;TELEMARKETING
2026-04-01;451;3403;196,84;TELEMARKETING
2026-04-01;1308;1312;947,16;TELEMARKETING
2026-04-01;353;8888;5002,72;E-COMMERCE
2026-04-01;2604;8888;1903,56;FORÇA DE VENDAS
2026-04-01;1907;8888;36,75;E-COMMERCE
2026-04-01;781;8888;6492,55;FORÇA DE VENDAS
2026-04-01;781;2064;6237,64;TELEMARKETING
2026-04-01;1063;3403;2865,9;TELEMARKETING
2026-04-01;1478;8888;129,84;E-COMMERCE
2026-04-01;2663;1885;2019,54;TELEMARKETING
2026-04-01;2663;8888;3893,62;FORÇA DE VENDAS
2026-04-01;675;8888;357,75;E-COMMERCE
2026-04-01;675;2571;1420,91;TELEMARKETING
2026-04-01;2652;8888;3207,0;FORÇA DE VENDAS
2026-04-01;477;8888;4103,79;FORÇA DE VENDAS
2026-04-01;477;2068;1148,09;TELEMARKETING
2026-04-01;2571;1312;2069,91;TELEMARKETING
2026-04-01;767;1087;337,5;TELEMARKETING
2026-04-01;2197;423;2081,2;TELEMARKETING
2026-04-01;2197;8888;92,46;E-COMMERCE
2026-04-01;1293;8888;2354,03;FORÇA DE VENDAS
2026-04-01;2510;1762;2358,51;TELEMARKETING
2026-04-01;452;8888;865,5;E-COMMERCE
2026-04-01;1255;2600;383,88;TELEMARKETING
2026-04-01;2118;8888;69169,18;FORÇA DE VENDAS
2026-04-01;2433;738;61,2;TELEMARKETING
2026-04-01;1632;8888;5152,71;FORÇA DE VENDAS
2026-04-01;14;8888;79790,47;FORÇA DE VENDAS
2026-04-01;949;1134;12,55;TELEMARKETING
2026-04-01;2576;8888;24965,9;FORÇA DE VENDAS
2026-04-01;2064;2184;348,6;TELEMARKETING
2026-04-01;2064;8888;1276,09;E-COMMERCE
2026-04-01;2709;1898;1844,26;TELEMARKETING
2026-04-01;1642;3406;1289,26;TELEMARKETING
2026-04-01;2190;2103;8259,34;TELEMARKETING
2026-04-01;2183;8888;310,8;FORÇA DE VENDAS
2026-04-01;663;8888;596,2;E-COMMERCE
2026-04-01;629;2066;841,67;TELEMARKETING
2026-04-01;1137;8888;5298,47;E-COMMERCE
2026-04-01;2279;1139;420,72;TELEMARKETING
2026-04-01;2363;8888;929,5;E-COMMERCE
2026-04-01;360;8888;528,32;E-COMMERCE
2026-04-01;1465;3403;134,99;TELEMARKETING
2026-04-01;1465;2067;8677,2;TELEMARKETING
2026-04-01;2121;8888;137,84;E-COMMERCE
2026-04-01;1876;8888;105,5;E-COMMERCE
2026-04-01;1853;8888;3413,22;FORÇA DE VENDAS
